HS4,HS4 Description,Rank,Country of Origin,BaselineShare,BaselineSharePct,Old Tariff,Old TariffPct
8472,"Office Machines Nesoi (hectograph, Addressing Etc)",10,Hungary,0.04275938835447347,4.275938835447347,0.0929519179557932,9.29519179557932
8473,Parts Etc For Typewriters & Other Office Machines,1,Taiwan,0.45064448819593644,45.06444881959364,0.00161777276106,0.16177727610599998
8473,Parts Etc For Typewriters & Other Office Machines,2,"Korea, South",0.1667682716204666,16.67682716204666,0.0002929716013555,0.02929716013555
8473,Parts Etc For Typewriters & Other Office Machines,3,Vietnam,0.11650222684665049,11.65022268466505,0.0014472774314077,0.14472774314077
8473,Parts Etc For Typewriters & Other Office Machines,4,China,0.1066357541072366,10.66357541072366,0.2360492799294488,23.60492799294488
8473,Parts Etc For Typewriters & Other Office Machines,5,Malaysia,0.05575230928628601,5.575230928628601,0.0022523519461742,0.22523519461741998
8473,Parts Etc For Typewriters & Other Office Machines,6,Mexico,0.04028502312912442,4.028502312912442,0.0094880748671496,0.94880748671496
8473,Parts Etc For Typewriters & Other Office Machines,7,Philippines,0.02850654913219613,2.8506549132196133,0.0037046943893936,0.37046943893936
8473,Parts Etc For Typewriters & Other Office Machines,8,Thailand,0.023028492933448826,2.3028492933448828,0.0080852043092826,0.80852043092826
8473,Parts Etc For Typewriters & Other Office Machines,9,Canada,0.007858362971987458,0.7858362971987458,0.0469283955148511,4.692839551485109
8473,Parts Etc For Typewriters & Other Office Machines,10,Germany,0.004018521776667162,0.40185217766671616,0.0644695203925489,6.44695203925489
8474,"Machinery For Sorting Screening Etc Minerals, Pts",1,United Kingdom,0.26854900674334825,26.854900674334825,0.0709085031415521,7.09085031415521
8474,"Machinery For Sorting Screening Etc Minerals, Pts",2,Germany,0.16314208683661124,16.314208683661125,0.0941847919428897,9.41847919428897
8474,"Machinery For Sorting Screening Etc Minerals, Pts",3,Canada,0.15350388205641896,15.350388205641895,0.021759379144642,2.1759379144641997
8474,"Machinery For Sorting Screening Etc Minerals, Pts",4,China,0.11048958437483869,11.048958437483869,0.4348662604966943,43.48662604966943
8474,"Machinery For Sorting Screening Etc Minerals, Pts",5,Italy,0.07444644204365708,7.444644204365708,0.0852500201906322,8.52500201906322
8474,"Machinery For Sorting Screening Etc Minerals, Pts",6,India,0.06901286187758354,6.9012861877583545,0.1464459717927015,14.64459717927015
8474,"Machinery For Sorting Screening Etc Minerals, Pts",7,Mexico,0.05339201656502729,5.339201656502729,0.0244380853207357,2.44380853207357
8474,"Machinery For Sorting Screening Etc Minerals, Pts",8,Finland,0.04139476572968043,4.139476572968043,0.0969744850315589,9.69744850315589
8474,"Machinery For Sorting Screening Etc Minerals, Pts",9,Austria,0.03845892447500474,3.845892447500474,0.0714941905215023,7.14941905215023
8474,"Machinery For Sorting Screening Etc Minerals, Pts",10,Sweden,0.027610429297829836,2.7610429297829837,0.1092544241084537,10.925442410845369
8475,"Machines For Assemb Elec Tubes Etc & Glass Mfr, Pt",1,Italy,0.21316409354688626,21.316409354688627,0.0491831190122274,4.91831190122274
8475,"Machines For Assemb Elec Tubes Etc & Glass Mfr, Pt",2,Singapore,0.1925552992887816,19.25552992887816,0.0001001691359516,0.01001691359516
8475,"Machines For Assemb Elec Tubes Etc & Glass Mfr, Pt",3,Germany,0.16169134178837813,16.169134178837812,0.0560942964430219,5.60942964430219
8475,"Machines For Assemb Elec Tubes Etc & Glass Mfr, Pt",4,France,0.10175327899796976,10.175327899796976,0.0732842419789887,7.32842419789887
8475,"Machines For Assemb Elec Tubes Etc & Glass Mfr, Pt",5,Finland,0.08175897492733063,8.175897492733062,0.0536804939367051,5.36804939367051
8475,"Machines For Assemb Elec Tubes Etc & Glass Mfr, Pt",6,Belgium,0.05842885540843203,5.842885540843203,0.0640029297557282,6.40029297557282
8475,"Machines For Assemb Elec Tubes Etc & Glass Mfr, Pt",7,Malaysia,0.055663812242290854,5.566381224229086,0.0204510846674174,2.04510846674174
8475,"Machines For Assemb Elec Tubes Etc & Glass Mfr, Pt",8,China,0.04860396623624795,4.860396623624795,0.429335505936733,42.933550593673296
8475,"Machines For Assemb Elec Tubes Etc & Glass Mfr, Pt",9,Sweden,0.0447731600063785,4.47731600063785,0.0784642837952591,7.846428379525911
8475,"Machines For Assemb Elec Tubes Etc & Glass Mfr, Pt",10,United Kingdom,0.041607217557304274,4.160721755730427,0.068748853996098,6.874885399609799
8476,"Automatic Goods-vending Machines, Parts",1,China,0.31105982460604353,31.105982460604352,0.2874454758853812,28.744547588538122
8476,"Automatic Goods-vending Machines, Parts",2,Canada,0.14569642354160348,14.569642354160347,0.0199828849264413,1.9982884926441302
8476,"Automatic Goods-vending Machines, Parts",3,Vietnam,0.12183499738203579,12.18349973820358,0.024293986916368,2.4293986916368
8476,"Automatic Goods-vending Machines, Parts",4,Mexico,0.07564309195110361,7.5643091951103605,0.0058219628731732,0.5821962873173201
8476,"Automatic Goods-vending Machines, Parts",5,Netherlands,0.06977229578526409,6.9772295785264085,0.0799329735457989,7.99329735457989
8476,"Automatic Goods-vending Machines, Parts",6,Israel,0.06555917221347031,6.555917221347031,0.0952169041129067,9.52169041129067
8476,"Automatic Goods-vending Machines, Parts",7,Taiwan,0.0589525120702223,5.89525120702223,0.080021191573666,8.0021191573666
8476,"Automatic Goods-vending Machines, Parts",8,Sweden,0.05611685436766555,5.611685436766555,0.0799225226196175,7.992252261961751
8476,"Automatic Goods-vending Machines, Parts",9,Italy,0.04782751898907171,4.782751898907171,0.0906961837338255,9.06961837338255
8476,"Automatic Goods-vending Machines, Parts",10,Philippines,0.047537309093519574,4.753730909351957,0.0374822497253044,3.74822497253044
8477,"Machinery For Working Rubber & Plast Etc Nesoi, Pt",1,Germany,0.32291863549923727,32.291863549923725,0.0856716649651285,8.56716649651285
8477,"Machinery For Working Rubber & Plast Etc Nesoi, Pt",2,Canada,0.16213877326005235,16.213877326005235,0.0231414606250693,2.31414606250693
8477,"Machinery For Working Rubber & Plast Etc Nesoi, Pt",3,Japan,0.1068242122455729,10.68242122455729,0.0871703410283452,8.71703410283452
8477,"Machinery For Working Rubber & Plast Etc Nesoi, Pt",4,Austria,0.10553731624480386,10.553731624480386,0.0954634954257284,9.546349542572841
8477,"Machinery For Working Rubber & Plast Etc Nesoi, Pt",5,Italy,0.08900774956288503,8.900774956288503,0.1056183581661398,10.56183581661398
8477,"Machinery For Working Rubber & Plast Etc Nesoi, Pt",6,China,0.07889899597747822,7.889899597747823,0.4529385839372292,45.29385839372292
8477,"Machinery For Working Rubber & Plast Etc Nesoi, Pt",7,"Korea, South",0.03717090072033814,3.7170900720338143,0.0805147374944459,8.05147374944459
8477,"Machinery For Working Rubber & Plast Etc Nesoi, Pt",8,Netherlands,0.03294436773448492,3.294436773448492,0.0625666558020758,6.25666558020758
8477,"Machinery For Working Rubber & Plast Etc Nesoi, Pt",9,France,0.03267539865415286,3.267539865415286,0.0875022086899096,8.75022086899096
8477,"Machinery For Working Rubber & Plast Etc Nesoi, Pt",10,Switzerland,0.031883650100994344,3.1883650100994343,0.1610872711719333,16.10872711719333
8478,"Machinery For Tobacco Preparation Nesoi, Parts",1,Italy,0.3381520100868801,33.815201008688014,0.0196077224659175,1.96077224659175
8478,"Machinery For Tobacco Preparation Nesoi, Parts",2,Germany,0.2872138706758201,28.72138706758201,0.0417962395757158,4.17962395757158
8478,"Machinery For Tobacco Preparation Nesoi, Parts",3,China,0.08643821046346642,8.643821046346641,0.2459878112174709,24.59878112174709
8478,"Machinery For Tobacco Preparation Nesoi, Parts",4,United Kingdom,0.06417019449098037,6.417019449098037,0.0850609353174435,8.50609353174435
8478,"Machinery For Tobacco Preparation Nesoi, Parts",5,Indonesia,0.04701443649916453,4.7014436499164525,0.0959231520587329,9.592315205873291
8478,"Machinery For Tobacco Preparation Nesoi, Parts",6,Hungary,0.0462618386967759,4.62618386967759,0.1002593083688545,10.025930836885449
8478,"Machinery For Tobacco Preparation Nesoi, Parts",7,Netherlands,0.0418954877780892,4.18954877780892,0.1058371888532094,10.583718885320941
8478,"Machinery For Tobacco Preparation Nesoi, Parts",8,Dominican Republic,0.03978485917626826,3.978485917626826,0.0077541645894617,0.77541645894617
8478,"Machinery For Tobacco Preparation Nesoi, Parts",9,Poland,0.03255534668481078,3.2555346684810784,0.0805222436751276,8.05222436751276
8478,"Machinery For Tobacco Preparation Nesoi, Parts",10,Bulgaria,0.016513745447744296,1.6513745447744297,0.0995281086633331,9.95281086633331
8479,"Machines Etc Having Individual Functions Nesoi, Pt",1,Germany,0.2416843731192614,24.168437311926137,0.1130256975807054,11.30256975807054
8479,"Machines Etc Having Individual Functions Nesoi, Pt",2,Canada,0.1535159690061925,15.35159690061925,0.0254392289144745,2.54392289144745
8479,"Machines Etc Having Individual Functions Nesoi, Pt",3,China,0.1225614256350915,12.25614256350915,0.4713132165627766,47.131321656277656
8479,"Machines Etc Having Individual Functions Nesoi, Pt",4,"Korea, South",0.11661432146208195,11.661432146208195,0.0691538684480155,6.91538684480155
8479,"Machines Etc Having Individual Functions Nesoi, Pt",5,Mexico,0.09981775760965597,9.981775760965597,0.0670316130003615,6.70316130003615
8479,"Machines Etc Having Individual Functions Nesoi, Pt",6,Japan,0.09430258799017156,9.430258799017157,0.1434649519776676,14.346495197766759
8479,"Machines Etc Having Individual Functions Nesoi, Pt",7,Italy,0.06422076222215006,6.422076222215006,0.0990999818077674,9.90999818077674
8479,"Machines Etc Having Individual Functions Nesoi, Pt",8,Switzerland,0.04406485951057008,4.406485951057007,0.1608900158155386,16.08900158155386
8479,"Machines Etc Having Individual Functions Nesoi, Pt",9,United Kingdom,0.03909213268047491,3.9092132680474907,0.0854542606656497,8.545426066564971
8479,"Machines Etc Having Individual Functions Nesoi, Pt",10,India,0.024125810764350025,2.4125810764350026,0.236423919070139,23.6423919070139
8480,Molding Boxes For Metal Foundry; Mold Bases Etc,1,Canada,0.46137995809054544,46.137995809054544,0.008864337049647,0.8864337049647
8480,Molding Boxes For Metal Foundry; Mold Bases Etc,2,China,0.18642079155105853,18.642079155105854,0.5405182327913529,54.05182327913529
8480,Molding Boxes For Metal Foundry; Mold Bases Etc,3,Germany,0.08859938081748589,8.85993808174859,0.1202965550377191,12.029655503771911
8480,Molding Boxes For Metal Foundry; Mold Bases Etc,4,"Korea, South",0.07206318260857576,7.206318260857576,0.097238602200368,9.7238602200368
8480,Molding Boxes For Metal Foundry; Mold Bases Etc,5,Japan,0.06478163485468127,6.478163485468127,0.1021598844017405,10.21598844017405
8480,Molding Boxes For Metal Foundry; Mold Bases Etc,6,Italy,0.03778954713585168,3.7789547135851675,0.1083490184718597,10.83490184718597
8480,Molding Boxes For Metal Foundry; Mold Bases Etc,7,Mexico,0.027861871990995577,2.7861871990995577,0.026006917345466,2.6006917345466
8480,Molding Boxes For Metal Foundry; Mold Bases Etc,8,Thailand,0.021022114696751745,2.1022114696751744,0.1391964721561396,13.919647215613958
8480,Molding Boxes For Metal Foundry; Mold Bases Etc,9,Taiwan,0.020649519367664477,2.0649519367664477,0.1624236899045421,16.24236899045421
8480,Molding Boxes For Metal Foundry; Mold Bases Etc,10,Austria,0.01943199888638955,1.9431998886389552,0.1368530157481908,13.68530157481908
8481,"Taps, Cocks, Valves Etc For Pipes, Tanks Etc, Pts",1,China,0.24885498111443527,24.88549811144353,0.4588657768102562,45.88657768102562
8481,"Taps, Cocks, Valves Etc For Pipes, Tanks Etc, Pts",2,Mexico,0.23544673587074572,23.54467358707457,0.0569315521222521,5.69315521222521
8481,"Taps, Cocks, Valves Etc For Pipes, Tanks Etc, Pts",3,Germany,0.1065979330985448,10.65979330985448,0.1086916201111931,10.86916201111931
8481,"Taps, Cocks, Valves Etc For Pipes, Tanks Etc, Pts",4,Japan,0.09870822600837,9.870822600837,0.108191362771414,10.8191362771414
8481,"Taps, Cocks, Valves Etc For Pipes, Tanks Etc, Pts",5,Italy,0.07602167341123527,7.602167341123526,0.0982033813897765,9.82033813897765
8481,"Taps, Cocks, Valves Etc For Pipes, Tanks Etc, Pts",6,Taiwan,0.06437145901552122,6.437145901552121,0.1377767714266278,13.777677142662782
8481,"Taps, Cocks, Valves Etc For Pipes, Tanks Etc, Pts",7,Canada,0.05038705741954491,5.038705741954491,0.0480619832162817,4.8061983216281705
8481,"Taps, Cocks, Valves Etc For Pipes, Tanks Etc, Pts",8,India,0.044152287970562545,4.415228797056255,0.2023055722371296,20.23055722371296
8481,"Taps, Cocks, Valves Etc For Pipes, Tanks Etc, Pts",9,"Korea, South",0.04053721517955569,4.0537215179555695,0.082960983856022,8.2960983856022
8481,"Taps, Cocks, Valves Etc For Pipes, Tanks Etc, Pts",10,Vietnam,0.03492243091148465,3.492243091148465,0.1409426243042337,14.09426243042337
8482,Ball Or Roller Bearings And Parts,1,Japan,0.2576936401894408,25.76936401894408,0.1950553745421459,19.50553745421459
8482,Ball Or Roller Bearings And Parts,2,China,0.1746458515602563,17.46458515602563,0.5879385219005797,58.79385219005797
8482,Ball Or Roller Bearings And Parts,3,Germany,0.12129670631963702,12.129670631963702,0.1666646617568843,16.66646617568843
8482,Ball Or Roller Bearings And Parts,4,Canada,0.08565436891994503,8.565436891994503,0.0853749892981343,8.53749892981343
8482,Ball Or Roller Bearings And Parts,5,"Korea, South",0.07905142263568714,7.905142263568714,0.1535825620880769,15.358256208807692
8482,Ball Or Roller Bearings And Parts,6,India,0.07444547259507316,7.444547259507315,0.226100767400415,22.6100767400415
8482,Ball Or Roller Bearings And Parts,7,Mexico,0.07411874116591537,7.4118741165915365,0.1415483634668672,14.15483634668672
8482,Ball Or Roller Bearings And Parts,8,France,0.053119282300080596,5.31192823000806,0.1558870705690003,15.58870705690003
8482,Ball Or Roller Bearings And Parts,9,Romania,0.04608150740974893,4.608150740974893,0.1731274811554537,17.31274811554537
8482,Ball Or Roller Bearings And Parts,10,Italy,0.03389300690421573,3.3893006904215732,0.1729253072929757,17.29253072929757
8483,"Transmission Shafts, Bearings, Gears Etc; Parts",1,China,0.17117850466579634,17.117850466579636,0.5084391706596147,50.84391706596148
8483,"Transmission Shafts, Bearings, Gears Etc; Parts",2,Germany,0.15396504278718123,15.396504278718123,0.1472079932868813,14.72079932868813
8483,"Transmission Shafts, Bearings, Gears Etc; Parts",3,Japan,0.13522462780465008,13.522462780465009,0.1421028809214727,14.21028809214727
8483,"Transmission Shafts, Bearings, Gears Etc; Parts",4,Mexico,0.11456836393480332,11.456836393480332,0.0851511562551441,8.51511562551441
8483,"Transmission Shafts, Bearings, Gears Etc; Parts",5,India,0.11040444550716845,11.040444550716845,0.1788157082066934,17.88157082066934
8483,"Transmission Shafts, Bearings, Gears Etc; Parts",6,Italy,0.09037200669900892,9.037200669900892,0.0966970205239254,9.66970205239254
8483,"Transmission Shafts, Bearings, Gears Etc; Parts",7,Canada,0.08947158769939019,8.94715876993902,0.0996716384855046,9.96716384855046
8483,"Transmission Shafts, Bearings, Gears Etc; Parts",8,France,0.05581429794019881,5.581429794019881,0.0853259932187015,8.532599321870151
8483,"Transmission Shafts, Bearings, Gears Etc; Parts",9,"Korea, South",0.040508005538368745,4.050800553836875,0.1368005403292918,13.680054032929178
8483,"Transmission Shafts, Bearings, Gears Etc; Parts",10,Poland,0.03849311742343396,3.8493117423433962,0.0500018709553228,5.000187095532279
8484,Gaskets & Similar Joints Of Metal Sheeting,1,Mexico,0.24938566222858616,24.938566222858615,0.0225754672653356,2.25754672653356
8484,Gaskets & Similar Joints Of Metal Sheeting,2,Germany,0.20415778098435194,20.415778098435194,0.1084486731494812,10.84486731494812
8484,Gaskets & Similar Joints Of Metal Sheeting,3,Japan,0.14020382794828515,14.020382794828516,0.0984202155824969,9.84202155824969
8484,Gaskets & Similar Joints Of Metal Sheeting,4,China,0.0868572489083788,8.68572489083788,0.5171234345036925,51.71234345036925
8484,Gaskets & Similar Joints Of Metal Sheeting,5,United Kingdom,0.07053335499538094,7.053335499538093,0.0764715863904037,7.64715863904037
8484,Gaskets & Similar Joints Of Metal Sheeting,6,Italy,0.05525397104555956,5.525397104555956,0.1076872497331458,10.76872497331458
8484,Gaskets & Similar Joints Of Metal Sheeting,7,India,0.05334710689990676,5.3347106899906755,0.1982028887395219,19.82028887395219
8484,Gaskets & Similar Joints Of Metal Sheeting,8,Taiwan,0.05043834326501424,5.0438343265014245,0.1302923200240022,13.02923200240022
8484,Gaskets & Similar Joints Of Metal Sheeting,9,France,0.049628699225188797,4.9628699225188795,0.0635323902643077,6.35323902643077
8484,Gaskets & Similar Joints Of Metal Sheeting,10,Sweden,0.0401940044993476,4.019400449934761,0.0689431071391247,6.89431071391247
8485,Machines For Additive Manufacturing,1,Germany,0.41890310908259415,41.890310908259416,0.0901612837672738,9.01612837672738
8485,Machines For Additive Manufacturing,2,China,0.25529106705575255,25.529106705575256,0.4942992135572375,49.42992135572375
8485,Machines For Additive Manufacturing,3,Israel,0.12116715143739928,12.116715143739928,0.0925984720495978,9.25984720495978
8485,Machines For Additive Manufacturing,4,Czech Republic,0.04393718080840607,4.393718080840607,0.1131345828011607,11.31345828011607
8485,Machines For Additive Manufacturing,5,United Kingdom,0.04179253654498379,4.179253654498379,0.0988228996827709,9.88228996827709
8485,Machines For Additive Manufacturing,6,Canada,0.031238636070803894,3.1238636070803896,0.0241805094762753,2.41805094762753
8485,Machines For Additive Manufacturing,7,Singapore,0.028945715634276482,2.894571563427648,0.0948568283173974,9.48568283173974
8485,Machines For Additive Manufacturing,8,France,0.021827796216051576,2.1827796216051576,0.092334236311644,9.233423631164401
8485,Machines For Additive Manufacturing,9,Mexico,0.02121565658712535,2.121565658712535,0.0071793342886544,0.71793342886544
8485,Machines For Additive Manufacturing,10,Australia,0.015681150562606813,1.5681150562606814,0.0803559724252785,8.035597242527851
8486,"Mach,app Manuf Semicon Boules Etc;c84 Nt 11(c);pt",1,Japan,0.3313503966259843,33.13503966259843,0.0265833195688628,2.65833195688628
8486,"Mach,app Manuf Semicon Boules Etc;c84 Nt 11(c);pt",2,Netherlands,0.14464985283108214,14.464985283108215,0.0170932426472354,1.7093242647235398
8486,"Mach,app Manuf Semicon Boules Etc;c84 Nt 11(c);pt",3,Singapore,0.14462804179992997,14.462804179992997,0.0100844057446833,1.00844057446833
8486,"Mach,app Manuf Semicon Boules Etc;c84 Nt 11(c);pt",4,Malaysia,0.0779503260317679,7.795032603176789,0.019102750173692,1.9102750173692
8486,"Mach,app Manuf Semicon Boules Etc;c84 Nt 11(c);pt",5,Germany,0.07596925349898236,7.596925349898235,0.0341246127821764,3.41246127821764
8486,"Mach,app Manuf Semicon Boules Etc;c84 Nt 11(c);pt",6,China,0.07108005139153525,7.1080051391535255,0.3249039654008978,32.490396540089776
8486,"Mach,app Manuf Semicon Boules Etc;c84 Nt 11(c);pt",7,"Korea, South",0.0688022216826734,6.88022216826734,0.021077326665668,2.1077326665668
8486,"Mach,app Manuf Semicon Boules Etc;c84 Nt 11(c);pt",8,Taiwan,0.040683739682614156,4.068373968261415,0.0262870689836525,2.62870689836525
8486,"Mach,app Manuf Semicon Boules Etc;c84 Nt 11(c);pt",9,Austria,0.02255657167767149,2.255657167767149,0.0099805881898601,0.99805881898601
8486,"Mach,app Manuf Semicon Boules Etc;c84 Nt 11(c);pt",10,Mexico,0.022329544777759065,2.2329544777759067,0.0712789292138169,7.12789292138169
8487,"Machinery Parts, Not Cont Electic Con, Etc,nes",1,Mexico,0.2881714140698894,28.817141406988938,0.0373165706606817,3.73165706606817
8487,"Machinery Parts, Not Cont Electic Con, Etc,nes",2,Germany,0.17967994457157704,17.967994457157705,0.1791535083117195,17.91535083117195
8487,"Machinery Parts, Not Cont Electic Con, Etc,nes",3,Canada,0.1398095511617444,13.98095511617444,0.0336061322111901,3.3606132211190096
8487,"Machinery Parts, Not Cont Electic Con, Etc,nes",4,Taiwan,0.08405226030336078,8.40522603033608,0.1321208274360634,13.21208274360634
8487,"Machinery Parts, Not Cont Electic Con, Etc,nes",5,China,0.07518289216614255,7.518289216614255,0.516995777507233,51.6995777507233
8487,"Machinery Parts, Not Cont Electic Con, Etc,nes",6,Japan,0.05542998294600469,5.542998294600468,0.1830038100826252,18.30038100826252
8487,"Machinery Parts, Not Cont Electic Con, Etc,nes",7,United Kingdom,0.04829693822111417,4.829693822111417,0.0881388448795513,8.81388448795513
8487,"Machinery Parts, Not Cont Electic Con, Etc,nes",8,Italy,0.04747187845964193,4.747187845964193,0.1554842750401278,15.54842750401278
8487,"Machinery Parts, Not Cont Electic Con, Etc,nes",9,"Korea, South",0.04265978462352302,4.265978462352302,0.0873849442606803,8.73849442606803
8487,"Machinery Parts, Not Cont Electic Con, Etc,nes",10,Sweden,0.039245353477002025,3.9245353477002025,0.1194019371940693,11.94019371940693
8501,Electric Motors And Generators (no Sets),1,Mexico,0.4033548477710244,40.335484777102444,0.036126332299356,3.6126332299356
8501,Electric Motors And Generators (no Sets),2,China,0.16059695657371734,16.059695657371734,0.4369579195545489,43.69579195545489
8501,Electric Motors And Generators (no Sets),3,Japan,0.10935982448955052,10.935982448955052,0.1225656854026713,12.25656854026713
8501,Electric Motors And Generators (no Sets),4,Germany,0.09908600543450004,9.908600543450003,0.1007031385207577,10.07031385207577
8501,Electric Motors And Generators (no Sets),5,Vietnam,0.059541244770605795,5.95412447706058,0.1228217994337189,12.28217994337189
8501,Electric Motors And Generators (no Sets),6,"Korea, South",0.04661499810675435,4.661499810675435,0.0881782740959135,8.81782740959135
8501,Electric Motors And Generators (no Sets),7,Brazil,0.032238377384314953,3.223837738431495,0.1743476889394176,17.43476889394176
8501,Electric Motors And Generators (no Sets),8,Switzerland,0.03150862319739429,3.1508623197394288,0.1428540781745182,14.28540781745182
8501,Electric Motors And Generators (no Sets),9,Taiwan,0.030497175167089673,3.0497175167089674,0.1349907664597704,13.49907664597704
8501,Electric Motors And Generators (no Sets),10,Canada,0.027201947105048602,2.72019471050486,0.0601004393412199,6.01004393412199
8502,Electric Generating Sets And Rotary Converters,1,Vietnam,0.28753186134693187,28.753186134693188,0.1154956125117467,11.54956125117467
8502,Electric Generating Sets And Rotary Converters,2,China,0.2376701885420951,23.76701885420951,0.4419431130476641,44.19431130476641
8502,Electric Generating Sets And Rotary Converters,3,Japan,0.0818967128952957,8.189671289529569,0.0796537216245171,7.96537216245171
8502,Electric Generating Sets And Rotary Converters,4,Canada,0.07009065007215455,7.0090650072154554,0.0154038917824944,1.54038917824944
8502,Electric Generating Sets And Rotary Converters,5,United Kingdom,0.06376347928307483,6.376347928307482,0.0948760025155356,9.48760025155356
8502,Electric Generating Sets And Rotary Converters,6,Austria,0.05927048907213546,5.927048907213546,0.0459608062516091,4.59608062516091
8502,Electric Generating Sets And Rotary Converters,7,Brazil,0.059163624818750926,5.916362481875092,0.1950526584477087,19.505265844770868
8502,Electric Generating Sets And Rotary Converters,8,Germany,0.056049907936339134,5.604990793633913,0.0389211989070266,3.8921198907026597
8502,Electric Generating Sets And Rotary Converters,9,Mexico,0.044030649689358305,4.403064968935831,0.006390321735877,0.6390321735877
8502,Electric Generating Sets And Rotary Converters,10,Thailand,0.04053243634386427,4.053243634386427,0.0932868420515921,9.32868420515921
8503,"Parts Of Electric Motors, Generators & Sets",1,Japan,0.23006339349682087,23.006339349682086,0.219932746128651,21.9932746128651
8503,"Parts Of Electric Motors, Generators & Sets",2,Mexico,0.22480455984818865,22.480455984818864,0.089710207056609,8.9710207056609
8503,"Parts Of Electric Motors, Generators & Sets",3,China,0.1405060629071534,14.05060629071534,0.5937171530034837,59.37171530034837
8503,"Parts Of Electric Motors, Generators & Sets",4,Germany,0.11125107847225986,11.125107847225985,0.1315929298006143,13.15929298006143
8503,"Parts Of Electric Motors, Generators & Sets",5,Canada,0.09853849608198077,9.853849608198077,0.1053242729871429,10.53242729871429
8503,"Parts Of Electric Motors, Generators & Sets",6,India,0.05733129963287339,5.733129963287339,0.212590262911806,21.2590262911806
8503,"Parts Of Electric Motors, Generators & Sets",7,France,0.049747827274908,4.9747827274908,0.1316343504876038,13.16343504876038
8503,"Parts Of Electric Motors, Generators & Sets",8,Taiwan,0.03600942946757675,3.6009429467576752,0.1341687498922643,13.416874989226429
8503,"Parts Of Electric Motors, Generators & Sets",9,Brazil,0.027339388560540315,2.7339388560540314,0.2344656748942267,23.44656748942267
8503,"Parts Of Electric Motors, Generators & Sets",10,Denmark,0.024408464257697993,2.4408464257697995,0.1816418646632178,18.16418646632178
8504,"Elec Trans, Static Conv & Induct, Adp Pwr Supp, Pt",1,Mexico,0.2604014017333276,26.04014017333276,0.0291419332690448,2.91419332690448
8504,"Elec Trans, Static Conv & Induct, Adp Pwr Supp, Pt",2,China,0.19220983927731958,19.220983927731957,0.4718453957237773,47.18453957237773
8504,"Elec Trans, Static Conv & Induct, Adp Pwr Supp, Pt",3,Thailand,0.10311872815248428,10.311872815248428,0.1055286138896524,10.55286138896524
8504,"Elec Trans, Static Conv & Induct, Adp Pwr Supp, Pt",4,Vietnam,0.07819988649303006,7.8199886493030055,0.1012332203214528,10.12332203214528
8504,"Elec Trans, Static Conv & Induct, Adp Pwr Supp, Pt",5,Taiwan,0.07091780064605058,7.091780064605057,0.1116517724185704,11.16517724185704
8504,"Elec Trans, Static Conv & Induct, Adp Pwr Supp, Pt",6,Japan,0.06912213799416228,6.912213799416228,0.0842513598157812,8.425135981578121
8504,"Elec Trans, Static Conv & Induct, Adp Pwr Supp, Pt",7,"Korea, South",0.06704808512092021,6.704808512092021,0.064642108073154,6.4642108073154
8504,"Elec Trans, Static Conv & Induct, Adp Pwr Supp, Pt",8,Canada,0.0622670976796595,6.22670976796595,0.034914865101647,3.4914865101647
8504,"Elec Trans, Static Conv & Induct, Adp Pwr Supp, Pt",9,India,0.04959597737058314,4.959597737058314,0.1498818030674478,14.98818030674478
8504,"Elec Trans, Static Conv & Induct, Adp Pwr Supp, Pt",10,Germany,0.047119045532462725,4.711904553246272,0.0935807309117742,9.35807309117742
8505,"Electromagnets, Permanent Magnets Etc & Parts",1,China,0.5371089646168236,53.71089646168235,0.317488793927711,31.7488793927711
8505,"Electromagnets, Permanent Magnets Etc & Parts",2,Mexico,0.13322977756444235,13.322977756444235,0.0650591363309318,6.50591363309318
8505,"Electromagnets, Permanent Magnets Etc & Parts",3,Germany,0.09906150236556917,9.906150236556917,0.1020322252821457,10.20322252821457
8505,"Electromagnets, Permanent Magnets Etc & Parts",4,Japan,0.0762582838000629,7.62582838000629,0.0861178184857229,8.61178184857229
8505,"Electromagnets, Permanent Magnets Etc & Parts",5,"Korea, South",0.03532583042796422,3.532583042796422,0.1027744439441922,10.27744439441922
8505,"Electromagnets, Permanent Magnets Etc & Parts",6,United Kingdom,0.025590414245765088,2.5590414245765087,0.080146853532377,8.014685353237699
8505,"Electromagnets, Permanent Magnets Etc & Parts",7,Italy,0.025532403203805388,2.5532403203805387,0.0884753224619774,8.847532246197739
8505,"Electromagnets, Permanent Magnets Etc & Parts",8,Taiwan,0.02413416536951602,2.413416536951602,0.1247745907198056,12.47745907198056
8505,"Electromagnets, Permanent Magnets Etc & Parts",9,Thailand,0.02242131402411644,2.242131402411644,0.1152234712110631,11.52234712110631
8505,"Electromagnets, Permanent Magnets Etc & Parts",10,France,0.02133734438193491,2.133734438193491,0.0875358205116129,8.75358205116129
8506,"Primary Cells & Batteries, Parts",1,China,0.3486457525371697,34.864575253716964,0.4845353475690531,48.453534756905306
8506,"Primary Cells & Batteries, Parts",2,Singapore,0.16322837400990695,16.322837400990693,0.0597586333998248,5.97586333998248
8506,"Primary Cells & Batteries, Parts",3,Indonesia,0.11697096553730468,11.697096553730468,0.0819820404851288,8.198204048512881
8506,"Primary Cells & Batteries, Parts",4,Japan,0.1035664005533857,10.35664005533857,0.0790567411965139,7.90567411965139
